Resource,Derating_Factor_1,Derating_Factor_2,Derating_Factor_3,Derating_Factor_4,Derating_Factor_5,Derating_Factor_6,Derating_Factor_7
mengdong_upv_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_upv_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_upv_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_upv_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_upv_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_upv_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
mengdong_upv_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
liaoning_upv_candidate15,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate14,0.0,0.1,0.0,0.0,0.0,0.0,0.0
jilin_upv_candidate15,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate2,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate3,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate4,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate5,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate6,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate7,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate8,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate9,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate10,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate11,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
heilongjiang_upv_candidate13,0.0,0.1,0.0,0.0,0.0,0.0,0.0
shanghai_upv_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_upv_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
shanghai_upv_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate10,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate11,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate12,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate13,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangsu_upv_candidate14,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
zhejiang_upv_candidate9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate1,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate10,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate11,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate12,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate13,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate14,0.0,0.0,0.1,0.0,0.0,0.0,0.0
anhui_upv_candidate15,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate2,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate3,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate4,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate5,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate6,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate7,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate8,0.0,0.0,0.1,0.0,0.0,0.0,0.0
fujian_upv_candidate9,0.0,0.0,0.1,0.0,0.0,0.0,0.0
jiangxi_upv_candidate1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
jiangxi_upv_candidate14,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate14,0.0,0.0,0.0,0.1,0.0,0.0,0.0
henan_upv_candidate15,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hubei_upv_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate1,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate2,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate3,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate4,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate5,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate6,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate7,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate8,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate9,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate10,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate11,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate12,0.0,0.0,0.0,0.1,0.0,0.0,0.0
hunan_upv_candidate13,0.0,0.0,0.0,0.1,0.0,0.0,0.0
chongqing_upv_candidate1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate5,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate6,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate7,0.0,0.0,0.0,0.0,0.1,0.0,0.0
chongqing_upv_candidate8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate5,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate6,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate7,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate10,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate11,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate12,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate13,0.0,0.0,0.0,0.0,0.1,0.0,0.0
sichuan_upv_candidate14,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate1,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate2,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate3,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate4,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate5,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate6,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate7,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate8,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate9,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate10,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate11,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate12,0.0,0.0,0.0,0.0,0.1,0.0,0.0
xizang_upv_candidate13,0.0,0.0,0.0,0.0,0.1,0.0,0.0
shaanxi_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
shaanxi_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate12,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate13,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate14,0.0,0.0,0.0,0.0,0.0,0.1,0.0
gansu_upv_candidate15,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate12,0.0,0.0,0.0,0.0,0.0,0.1,0.0
qinghai_upv_candidate13,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.1,0.0
ningxia_upv_candidate12,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate12,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate13,0.0,0.0,0.0,0.0,0.0,0.1,0.0
xinjiang_upv_candidate14,0.0,0.0,0.0,0.0,0.0,0.1,0.0
guangdong_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate12,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate13,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate14,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangdong_upv_candidate15,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate12,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate13,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate14,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guangxi_upv_candidate15,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
hainan_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
guizhou_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate1,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate2,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate3,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate4,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate6,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate7,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate8,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate9,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate10,0.0,0.0,0.0,0.0,0.0,0.0,0.1
yunnan_upv_candidate11,0.0,0.0,0.0,0.0,0.0,0.0,0.1
XZ2zangyu_upv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
XJ2wu_upv_candidate,0.0,0.0,0.0,0.0,0.1,0.0,0.0
XJ2liu_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2qi_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
XJ2ba_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
NX2wu_upv_candidate,0.0,0.0,0.0,0.1,0.0,0.0,0.0
GS2baer_upv_candidate,0.0,0.0,0.1,0.0,0.0,0.0,0.0
QH2delingha_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
QH2dongxitai_upv_candidate,0.0,0.0,0.0,0.0,0.0,0.0,0.1
beijing_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
beijing_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
beijing_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate5,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate6,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate8,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate10,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate11,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate11,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate12,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate13,0.1,0.0,0.0,0.0,0.0,0.0,0.0
tianjin_onshorewind_candidate13,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate14,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jibei_onshorewind_candidate15,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
jinan_onshorewind_candidate3,0.1,0.0,0.0,0.0,0.0,0.0,0.0
